4.153846153846154,2.923076923076923,2.3846153846153846,2.230769230769231,2.6923076923076925,3.230769230769231
3.3333333333333335,3.0833333333333335,2.8333333333333335,2.0833333333333335,1.8333333333333333,2.1666666666666665
2.0,1.3,1.3,1.7,1.8,1.4
2.9,1.3,1.6,1.4,2.5,1.4
3.8461538461538463,2.8461538461538463,2.1538461538461537,2.4615384615384617,2.3846153846153846,1.6153846153846154
3.6666666666666665,1.2,2.2,2.2,1.8,2.1333333333333333
3.5,2.5,1.8888888888888888,1.9444444444444444,2.4444444444444446,1.6111111111111112
3.388888888888889,2.111111111111111,2.0,2.2777777777777777,2.5,2.9444444444444446
3.4545454545454546,1.2727272727272727,2.1818181818181817,1.0,1.3636363636363635,3.0
3.588235294117647,2.3529411764705883,2.0,2.5294117647058822,1.9411764705882353,2.176470588235294
2.7142857142857144,1.5238095238095237,2.0,2.142857142857143,2.1904761904761907,1.4761904761904763
3.1739130434782608,2.260869565217391,2.0434782608695654,1.2608695652173914,2.5217391304347827,2.608695652173913
2.1666666666666665,1.3888888888888888,1.7222222222222223,1.1111111111111112,1.2777777777777777,1.5
3.090909090909091,1.9545454545454546,2.1363636363636362,2.227272727272727,1.7727272727272727,1.8636363636363635
2.857142857142857,2.0714285714285716,2.2857142857142856,2.0,1.8571428571428572,2.0
3.357142857142857,2.4285714285714284,2.142857142857143,2.0714285714285716,2.857142857142857,2.357142857142857
3.7083333333333335,2.5416666666666665,1.7916666666666667,2.2083333333333335,2.5416666666666665,1.7083333333333333
3.4,3.1,2.1,2.45,2.65,2.45
3.8333333333333335,3.5833333333333335,1.75,2.5833333333333335,2.25,3.0
3.3076923076923075,2.6153846153846154,2.923076923076923,2.1538461538461537,2.3846153846153846,1.8461538461538463
4.25,3.1666666666666665,2.9166666666666665,3.0833333333333335,4.0,3.25
4.0625,1.5,2.6875,2.125,2.1875,2.25
3.3076923076923075,1.9230769230769231,2.076923076923077,3.0,2.4615384615384617,2.3076923076923075
2.9375,2.75,2.1875,2.125,2.25,2.3125
2.5,1.1428571428571428,0.8571428571428571,1.5714285714285714,1.4285714285714286,1.1428571428571428
3.090909090909091,1.7727272727272727,1.6363636363636365,2.3636363636363638,2.0,2.1363636363636362
3.4516129032258065,2.3225806451612905,1.935483870967742,2.064516129032258,2.096774193548387,2.161290322580645
3.8666666666666667,3.2444444444444445,2.7777777777777777,2.6,3.088888888888889,2.511111111111111
3.0,2.642857142857143,2.4285714285714284,1.9285714285714286,2.642857142857143,2.142857142857143
3.2666666666666666,2.466666666666667,1.8,2.2666666666666666,2.533333333333333,2.066666666666667
3.869565217391304,3.1739130434782608,2.739130434782609,3.347826086956522,2.3043478260869565,2.782608695652174
3.0476190476190474,2.0476190476190474,2.142857142857143,2.3333333333333335,2.0476190476190474,1.5714285714285714
3.71875,3.03125,2.5,2.6875,2.5,2.9375
3.2666666666666666,2.6666666666666665,2.2333333333333334,2.2666666666666666,3.066666666666667,2.2666666666666666
3.4761904761904763,2.9523809523809526,2.238095238095238,3.380952380952381,2.619047619047619,2.5714285714285716
3.526315789473684,2.5526315789473686,2.6052631578947367,2.3157894736842106,2.763157894736842,2.6578947368421053
3.52,2.44,1.88,1.88,2.16,1.92
4.3,3.55,3.35,3.45,3.55,3.5
3.7142857142857144,2.9523809523809526,2.4523809523809526,2.2857142857142856,2.8095238095238093,2.642857142857143
3.5555555555555554,3.3333333333333335,2.7777777777777777,2.1666666666666665,3.7222222222222223,2.5
3.225806451612903,2.064516129032258,1.8064516129032258,1.903225806451613,2.4838709677419355,2.096774193548387
3.8181818181818183,1.7272727272727273,2.4545454545454546,2.090909090909091,2.3636363636363638,1.4545454545454546
3.0,2.5454545454545454,2.4545454545454546,2.3636363636363638,1.6363636363636365,2.4545454545454546
3.6,2.1,2.2,2.3,2.0,2.6
3.8181818181818183,0.7272727272727273,1.5454545454545454,1.1818181818181819,2.5454545454545454,2.3636363636363638
3.9,2.8,1.5,1.8,2.7,2.6
4.0625,2.8125,2.875,2.75,3.0,3.1875
3.0714285714285716,2.857142857142857,1.9285714285714286,2.0,3.0714285714285716,1.8571428571428572
4.0625,2.4375,2.8125,2.625,2.6875,2.75
2.9,3.1,2.5,2.2,3.2,2.4
3.611111111111111,2.6666666666666665,3.111111111111111,3.0,2.5,3.2222222222222223
4.357142857142857,3.0,3.5,2.5,2.642857142857143,3.4285714285714284
4.066666666666666,3.4,2.1333333333333333,2.2666666666666666,2.933333333333333,3.533333333333333
3.642857142857143,2.857142857142857,2.2142857142857144,2.0714285714285716,2.857142857142857,2.2857142857142856
4.4,2.8,4.3,2.8,3.2,3.6
2.8421052631578947,1.105263157894737,1.736842105263158,1.368421052631579,2.0,1.5263157894736843
3.4166666666666665,2.9166666666666665,3.0833333333333335,3.0,3.0833333333333335,3.5
3.375,2.1666666666666665,2.8333333333333335,2.5416666666666665,2.4166666666666665,2.4583333333333335
3.3461538461538463,2.423076923076923,2.230769230769231,2.4615384615384617,2.576923076923077,2.576923076923077
3.5416666666666665,2.875,2.7916666666666665,2.7916666666666665,2.875,3.125
2.8666666666666667,2.8666666666666667,1.7333333333333334,1.6,2.6666666666666665,2.1333333333333333
3.642857142857143,3.357142857142857,2.642857142857143,2.357142857142857,3.0,2.4285714285714284
3.189189189189189,2.972972972972973,2.324324324324324,3.027027027027027,2.945945945945946,2.72972972972973
3.3846153846153846,2.230769230769231,2.923076923076923,2.5384615384615383,2.6153846153846154,2.769230769230769
3.0476190476190474,2.4761904761904763,2.3333333333333335,2.5238095238095237,2.3333333333333335,2.380952380952381
2.6666666666666665,2.1333333333333333,1.8666666666666667,1.2666666666666666,2.6,2.3333333333333335
4.416666666666667,2.9166666666666665,2.6666666666666665,1.5833333333333333,3.6666666666666665,3.0833333333333335
4.285714285714286,2.7857142857142856,2.642857142857143,2.0,3.4285714285714284,2.857142857142857
2.0,1.3636363636363635,1.1818181818181819,1.7272727272727273,0.7272727272727273,1.5454545454545454
4.266666666666667,2.8666666666666667,2.4,3.8,2.8666666666666667,3.466666666666667
1.9,1.8,1.5,1.6,2.2,2.2
3.2666666666666666,2.8666666666666667,2.066666666666667,2.466666666666667,2.0,2.2
3.3333333333333335,1.0952380952380953,1.4761904761904763,2.142857142857143,1.7619047619047619,1.9047619047619047
4.266666666666667,2.7333333333333334,3.2666666666666666,2.933333333333333,2.8,3.466666666666667
